,ALLL3,AMBV4,BRML3,B3SA3,BRPR3,BBDC4,BRAP4,BBAS3,BRKM5,BRFS3,BISA3,CCRO3,CMIG4,CESP6,CTIP3,HGTX3,CIEL3,CPLE6,CSAN3,CPFE3,CYRE3,DASA3,DXCO3,ECOR3,ELET3,ELET6,ELPL4,EMBR3,ENBR3,FIBR3,GFSA3,GGBR4,GOAU4,GOLL4,HYPE3,ITSA4,ITUB4,JBSS3,KLBN4,LIGT3,PRML3,RENT3,LAME4,LREN3,MRFG3,MMXM3,MRVE3,NATU3,OGXP3,OIBR4,PCAR4,PDGR3,PETR3,PETR4,RSID3,SBSP3,SANB11,CSNA3,CRUZ3,VIVT4,TIMS3,UGPA3,USIM5,VALE3,VALE5
2013-01-15,8.72,87.2,15.14445972442627,3.04307222366333,6.524673461914063,9.583,13.333991050720217,14.415422439575195,7.743151187896728,41.022979736328125,3.84,13.78989601135254,3.9720144271850586,10.194,21.69,26.258,8.90042495727539,1.606,6.975897789001465,12.05640983581543,12.479206085205078,12.531494140625,7.638930320739746,12.225422859191896,3.819100141525269,6.145,13.28,13.34423542022705,6.664651393890381,20.66071891784668,246.33663940429688,13.233308792114258,15.40467929840088,13.949999809265137,12.88195514678955,3.616861581802368,10.689477920532228,4.847514629364014,1.813757061958313,15.77713394165039,25.134227752685547,7.7060112953186035,4.666,10.576017379760742,6.70267915725708,614.998779296875,6.055856227874756,22.66,520.0,77.48883056640625,85.78,1515.6905517578125,10.169197082519531,9.184595108032228,113.0,22.08914375305176,8.128880500793457,7.697559356689453,27.6,31.215,6.242748260498047,19.83554077148437,10.411381721496582,23.65899658203125,31.86
2013-01-16,8.71,88.97,15.51300811767578,3.009385347366333,6.624098300933838,9.638,13.249061584472656,14.501798629760742,7.782802104949951,41.31305313110352,3.75,14.060831069946287,4.077757835388184,10.194,21.46,27.124,8.765325546264648,1.641,6.975897789001465,12.317874908447266,12.377196311950684,12.466852188110352,7.697897911071777,12.225422859191896,3.90576696395874,6.332,13.17,13.306803703308104,6.601991653442383,20.66071891784668,240.6573944091797,13.211153030395508,15.33696460723877,14.34000015258789,12.85051727294922,3.637951135635376,10.78408145904541,4.9638543128967285,1.813757061958313,16.060510635375977,24.058443069458008,7.579895496368408,4.748,10.720332145690918,6.732602119445801,592.4988403320312,6.174596786499023,23.2,520.0,75.9303970336914,85.63,1452.15869140625,10.204562187194824,9.193861961364746,111.25,22.58618927001953,8.176013946533203,7.679040908813477,28.18,31.731,6.365455627441406,19.74966812133789,10.309971809387209,23.509552001953125,31.88
2013-01-17,8.76,90.15,15.50733757019043,3.09921669960022,6.686237812042236,9.808,13.342484474182127,14.474807739257812,7.845109462738037,42.791534423828125,3.82,13.9705228805542,4.122570514678955,10.295,21.37,27.688,8.865045547485352,1.636,6.988951683044434,12.43407917022705,12.329588890075684,12.974761009216309,7.579962730407715,12.035248756408691,4.038654327392578,6.486,13.49,13.21322536468506,6.818451881408691,21.363183975219727,245.6267242431641,13.366228103637695,15.533330917358398,14.720000267028809,12.77191925048828,3.697702407836914,10.967171669006348,5.297364234924316,1.7998582124710083,16.581310272216797,24.645235061645508,7.59913158416748,4.822,10.816537857055664,7.21136474609375,602.998779296875,6.206981658935547,23.03,499.0,78.00830841064453,86.13,1452.15869140625,10.133834838867188,9.133620262145996,115.5,23.182640075683597,8.118400573730469,7.395086765289307,28.23,31.788,6.534178733825684,19.69815444946289,10.529693603515623,23.555532455444336,31.94
2013-01-18,8.86,90.42,15.195488929748535,3.126166582107544,6.711093902587891,9.843,13.257556915283203,14.145466804504396,7.850774765014648,42.679237365722656,3.77,13.88715362548828,4.185314655303955,10.456,21.29,27.251,8.768545150756836,1.647,6.99221658706665,12.4921875,12.540413856506348,12.74389362335205,7.504913806915283,11.811116218566896,4.229321002960205,6.741,13.42,13.288090705871582,6.920985221862793,21.30533599853516,247.75645446777344,13.218533515930176,15.3234224319458,14.800000190734863,12.709043502807615,3.7082483768463135,11.003788948059082,5.506776809692383,1.8220964670181277,16.38983917236328,24.25404167175293,7.577755451202393,4.773,10.794549942016602,7.413342475891113,596.998779296875,6.0018815994262695,22.85,495.0,79.39358520507812,86.07,1424.9306640625,10.053007125854492,9.073376655578612,113.25,23.093425750732425,8.134114265441895,7.407435417175293,28.51,31.3,6.49583101272583,19.535001754760746,10.394481658935549,23.342857360839844,31.49
2013-01-21,8.78,90.25,15.450636863708496,3.141887664794922,6.661383152008057,9.795,13.219340324401855,13.999691009521484,8.015039443969727,42.20201110839844,3.75,13.963574409484863,4.244452953338623,10.684,21.58,27.387,8.877910614013672,1.646,7.081964492797852,12.43407917022705,12.581216812133787,12.706954002380373,7.703258037567139,11.600567817687988,4.448875904083252,7.116,14.01,13.465888023376465,6.943770408630371,,247.75645446777344,13.218533515930176,15.330188751220703,14.739999771118164,12.732621192932127,3.7012200355529785,10.924449920654297,5.499020099639893,1.8429440259933472,16.198368072509766,,7.622645854949951,4.72,10.878387451171877,7.331056118011475,584.9988403320312,6.045061111450195,23.23,,75.3243408203125,86.32,1424.9306640625,9.957025527954102,8.985334396362305,114.5,23.424789428710938,8.086976051330566,7.246939182281494,28.36,31.478,6.549517154693604,19.72820281982422,10.16631031036377,23.325611114501957,31.45
2013-01-22,8.72,90.62,15.450636863708496,3.141887664794922,6.661383152008057,9.884,13.219340324401855,13.999691009521484,8.015039443969727,42.20201110839844,3.54,13.963574409484863,4.244452953338623,10.786,21.45,26.978,8.877910614013672,1.66,7.081964492797852,12.43407917022705,12.581216812133787,12.706954002380373,7.703258037567139,11.600567817687988,4.448875904083252,7.558,13.71,13.465888023376465,6.943770408630371,21.48714637756348,247.75645446777344,13.218533515930176,15.330188751220703,14.739999771118164,12.732621192932127,3.7012200355529785,10.924449920654297,5.499020099639893,1.8262654542922971,15.93031120300293,23.66724967956543,7.866331577301025,4.761,10.77530574798584,7.398382663726807,562.4989013671875,6.018074989318848,23.03,477.0,69.350341796875,86.0,1443.0826416015625,10.088371276855469,9.073376655578612,111.5,23.5700798034668,7.830327033996582,7.246939182281494,28.64,31.365,6.449817657470703,19.62086677551269,9.566302299499512,23.60725975036621,31.8
2013-01-23,8.67,90.59,15.393938064575195,3.123920202255249,6.542074680328369,9.74,13.232077598571776,13.767532348632812,8.111333847045898,43.02546691894531,3.58,14.59575366973877,4.068792819976807,10.786,21.44,26.696,8.869867324829102,1.683,7.081964492797852,12.556097984313965,12.24118423461914,12.60537338256836,7.61212682723999,12.021666526794434,4.529764652252197,7.226,13.5,13.690471649169922,7.000731468200684,21.75987243652344,243.49700927734372,13.292384147644045,15.40467929840088,14.43000030517578,13.20419692993164,3.704734325408936,10.893936157226562,5.708432674407959,1.917996525764465,16.49706268310547,24.8408317565918,7.960390567779541,4.744,10.963600158691406,7.764933586120605,572.9988403320312,6.104431629180908,22.8,497.0,72.20747375488281,85.88,1447.62060546875,10.017647743225098,9.05947494506836,117.25,23.01696014404297,7.715100288391113,7.388916015625,28.64,31.581,6.656887054443359,19.929994583129883,9.29587745666504,23.480802536010746,31.74
2013-01-24,8.5,90.94,15.223837852478027,3.0632846355438232,6.6017279624938965,9.713,12.960298538208008,13.713545799255373,7.907416820526123,42.669883728027344,3.47,14.081673622131348,4.043705940246582,10.727,21.31,26.063,8.805536270141602,1.719,7.259828090667725,12.47475242614746,12.24118423461914,12.208280563354492,7.515634536743164,11.85865879058838,4.188876628875732,6.979,12.99,14.906988143920898,7.034910202026367,21.652437210083008,236.39797973632807,13.063459396362305,15.11351203918457,14.75,12.952692031860352,3.687159538269043,10.906140327453612,5.88682222366333,1.901317477226257,16.274959564208984,23.86284637451172,7.780828952789307,4.597,10.757441520690918,7.592877388000488,574.4988403320312,5.883141040802002,22.66,482.0,68.91744232177734,84.67,1452.15869140625,10.063111305236816,9.087282180786133,112.5,23.13675880432129,7.667962551116943,7.024716854095459,28.46,31.497,6.595531940460205,19.535001754760746,8.93249225616455,22.99221992492676,31.04
2013-01-28,8.43,89.22,14.74189281463623,3.045318365097046,6.586814880371094,9.398,12.505927085876465,13.34101390838623,7.952731609344482,42.19265365600586,3.34,14.074725151062012,3.995306968688965,10.566,21.19,25.956,8.845744132995605,1.669,7.300623416900635,12.17261791229248,12.091567039489746,12.69771957397461,7.408421516418457,11.702446937561035,4.044433116912842,6.707,12.46,14.972494125366213,6.9779486656188965,20.371469497680664,230.7187347412109,12.627764701843262,14.55149269104004,14.380000114440918,12.991990089416504,3.585228204727173,10.619298934936523,5.90233325958252,1.8721307516098025,15.44780731201172,23.47165298461914,7.738077640533447,4.519,10.899005889892578,7.525552272796631,550.4989013671875,5.86694860458374,21.68,467.0,67.61874389648438,85.04,1434.006591796875,9.901456832885742,8.97606372833252,109.0,22.983821868896484,7.620823383331299,6.808667182922363,28.21,31.131,6.49583101272583,20.0931396484375,8.746575355529785,22.296707153320312,30.28
2013-01-29,8.63,91.11,14.77024269104004,3.126166582107544,6.584329128265381,9.296,12.637567520141602,13.508378982543944,8.366229057312012,42.09908676147461,3.35,14.241454124450684,3.97916841506958,10.338,21.29,26.452,9.041956901550291,1.66,7.457274913787842,12.033167839050291,12.173178672790527,12.60537338256836,7.290487289428711,11.64132022857666,4.07332181930542,6.826,12.55,15.140934944152832,6.812756061553955,20.16486167907715,230.7187347412109,12.84192180633545,14.856207847595217,15.0,12.92911434173584,3.581709384918213,10.604045867919922,5.995405673980713,1.904097437858581,15.432488441467283,23.08045768737793,7.823582172393799,4.642,11.029570579528809,7.555474758148193,550.4989013671875,5.996486186981201,21.78,474.0,67.44559478759766,85.92,1443.0826416015625,9.770109176635742,8.855578422546387,107.25,23.06793594360352,7.605111122131348,6.962986946105957,29.02,31.178,6.687562942504883,20.719980239868164,8.974745750427246,22.55537414550781,30.63
2013-01-30,8.67,91.7,14.651172637939451,3.0812501907348637,6.40039587020874,9.213,12.569626808166504,13.389602661132812,8.405879974365234,40.938758850097656,3.3,14.241454124450684,3.905683755874634,10.253,21.4,26.16,8.942242622375488,1.646,7.651457786560059,11.882100105285645,11.935153007507324,12.771596908569336,7.333372592926025,11.933371543884276,4.044433116912842,6.732,12.27,15.253229141235352,6.801364421844482,20.371469497680664,230.00881958007807,12.723764419555664,14.835886001586914,14.399999618530272,12.874095916748049,3.5289876461029053,10.402643203735352,5.817017078399658,1.8860292434692385,15.179744720458984,22.004674911499023,7.735938549041748,4.654,11.070806503295898,7.645243167877197,523.4989624023438,6.072047233581543,21.88,437.0,69.26376342773438,86.03,1424.9306640625,9.269986152648926,8.433886528015137,104.75,22.60912704467773,7.610349178314209,6.672863960266113,28.8,31.168,6.633877754211426,20.90888786315918,8.662066459655762,22.273717880249023,29.98
2013-01-31,8.6,92.32,14.617151260375977,3.1306591033935547,6.42525053024292,9.398,13.117423057556152,13.173646926879885,8.50217342376709,40.92940521240234,3.36,14.276187896728516,3.871631622314453,10.143,21.59,27.046,9.058039665222168,1.687,7.669406890869141,11.794943809509276,11.935153007507324,13.067108154296877,7.419142246246338,11.96733283996582,4.113765716552734,6.971,12.53,15.393593788146973,6.943770408630371,20.16486167907715,234.9781494140625,12.900999069213867,15.0931978225708,14.489999771118164,13.518584251403809,3.543046474456787,10.47587776184082,5.917845726013184,1.8971484899520876,15.685229301452637,21.8090763092041,7.823582172393799,4.724,10.955355644226074,7.6676859855651855,508.4989929199219,6.153007507324219,22.09,410.0,69.69666290283203,89.68,1434.006591796875,9.209362983703612,8.378278732299805,105.0,22.86402130126953,7.673198223114014,6.635826587677002,29.03,31.346,6.7489166259765625,20.638404846191406,8.73812484741211,23.14167022705078,31.09
2013-02-01,8.69,91.06,15.150129318237305,3.218244791030884,6.554502010345459,9.35,13.291525840759276,13.119650840759276,8.672101974487305,39.82522964477539,3.58,14.44986343383789,3.943323373794556,10.177,21.74,27.251,9.27194881439209,1.717,7.669406890869141,12.0215482711792,11.95555591583252,12.974761009216309,7.37089729309082,12.096375465393066,4.113765716552734,6.962,12.72,15.346803665161133,7.108962059020996,20.29709243774414,241.3673095703125,12.92314910888672,15.052573204040527,14.399999618530272,13.605043411254885,3.5325043201446533,10.425507545471191,5.7937493324279785,1.917996525764465,15.73884105682373,22.298070907592773,7.802206039428711,4.867,10.783556938171388,7.794856548309326,532.4989624023438,6.190789699554443,22.19,415.0,70.30271911621094,89.68,1461.234619140625,9.406381607055664,8.55436897277832,107.0,23.0806827545166,7.76747989654541,6.882741928100586,28.49,31.6,6.779592990875244,21.05057144165039,8.695869445800781,23.480802536010746,31.49
2013-02-04,8.67,92.22,14.991371154785156,3.155362844467163,6.487390995025635,9.241,13.206597328186035,12.876700401306152,8.156648635864258,40.003021240234375,3.46,14.797221183776855,3.9738070964813232,10.194,21.64,27.134,9.263906478881836,1.68,7.587818622589111,11.934392929077148,11.969157218933104,12.900883674621582,7.397701263427734,12.259384155273438,4.032877445220947,6.886,12.44,15.318733215332031,6.920985221862793,20.28882598876953,234.9781494140625,12.8049955368042,14.890061378479004,14.56999969482422,13.754374504089355,3.444629907608032,10.1812744140625,5.739458084106445,1.9110466241836548,15.639276504516602,21.51568031311035,7.885571002960205,4.777,10.709335327148438,7.9369893074035645,514.4989624023438,6.277148246765137,21.88,402.0,70.30271911621094,89.76,1438.544677734375,9.143691062927246,8.341206550598145,104.5,23.937124252319336,7.725574970245361,6.685209274291992,28.68,31.637,6.6952314376831055,20.65986633300781,8.400090217590332,23.250886917114254,31.14
2013-02-05,8.68,91.53,15.167141914367676,3.2227373123168945,6.482419967651367,9.227,13.007010459899902,12.990078926086426,8.332243919372559,40.14337921142578,3.62,14.588807106018066,3.97022008895874,10.363,21.88,27.581,9.215657234191896,1.672,7.685726642608643,11.85305118560791,11.928354263305664,12.910118103027344,7.494192123413086,12.028457641601562,4.067543983459473,6.886,12.72,15.58074951171875,6.829843521118164,20.66071891784668,236.39797973632807,12.95269012451172,15.005167961120604,14.65999984741211,14.21023178100586,3.521956443786621,10.437715530395508,5.840285301208496,1.922166109085083,15.82308578491211,20.733293533325195,8.077950477600098,4.781,10.68184757232666,7.70508861541748,490.4990234375,6.287943363189697,21.46,377.0,68.7442855834961,90.81,1429.4686279296875,8.385926246643066,8.378278732299805,105.75,24.087514877319336,7.6470112800598145,6.716074466705322,28.64,31.647,6.710570335388184,20.715688705444336,8.476151466369629,22.81978225708008,30.61
2013-02-06,8.62,90.99,15.195488929748535,3.1171836853027344,6.517217636108398,9.057,13.10468292236328,12.919886589050291,8.27560043334961,39.67551040649414,3.45,15.075103759765623,3.97022008895874,10.363,21.8,27.465,9.086991310119627,1.652,7.568236827850342,11.736841201782228,12.023563385009766,12.900883674621582,7.569241046905518,12.225422859191896,4.032877445220947,6.766,12.88,15.552681922912598,6.835541248321533,20.80121421813965,230.00881958007807,12.95269012451172,15.066113471984863,14.5,14.218098640441896,3.458688735961914,10.220967292785645,5.700677394866943,1.8971484899520876,15.386534690856934,20.24430084228516,8.227582931518555,4.855,10.706584930419922,7.555474758148193,487.4990234375,6.2231764793396,21.33,371.0,67.70532989501953,89.04,1388.626708984375,8.279838562011719,8.155845642089844,103.0,23.881052017211918,7.626059055328369,6.77780294418335,28.65,31.553,6.572525024414063,20.69421768188477,8.678970336914062,23.078447341918945,30.92
2013-02-07,8.97,90.34,15.025388717651367,3.065529584884644,6.365597248077393,8.974,12.88386344909668,12.768718719482422,8.388885498046875,39.29184722900391,3.41,15.040367126464844,3.943323373794556,10.211,21.5,27.854,8.86826229095459,1.619,7.808110237121582,11.62063694000244,11.76513671875,13.02093505859375,7.553159236907959,12.17788028717041,3.928877115249634,6.494,12.48,15.300016403198242,6.789969444274902,20.1235408782959,227.87911987304688,12.83453369140625,14.81557559967041,14.25,14.029462814331056,3.4375991821289062,10.156854629516602,5.638628959655762,1.8637914657592771,15.179744720458984,19.950904846191406,8.184835433959961,4.9,10.81378936767578,7.443265438079834,475.4990539550781,6.153007507324219,21.91,378.0,68.83086395263672,89.58,1375.0126953125,8.13333797454834,8.109505653381348,101.5,23.53184509277344,7.468930244445801,6.666691303253174,28.61,31.412,6.457485675811768,20.844486236572266,8.670517921447754,22.434659957885746,30.08
2013-02-08,8.96,91.04,15.195488929748535,3.01836895942688,6.2313761711120605,9.145,12.9560546875,12.86049747467041,8.422873497009277,38.50582885742188,3.48,14.845848083496094,3.8895630836486816,9.974,21.24,27.864,8.877910614013672,1.586,7.628612995147705,11.597392082214355,11.663127899169922,13.030170440673828,7.708619594573975,12.014875411987305,3.957765579223633,6.392,12.35,15.075428009033203,6.71591854095459,19.437604904174805,228.5890350341797,12.790225982666016,14.86974048614502,13.800000190734863,13.958727836608888,3.497353792190552,10.340020179748535,5.491264343261719,1.8762998580932615,15.072526931762695,19.75530815124512,8.015963554382324,4.921,10.789053916931152,7.383419990539551,484.4990234375,6.153007507324219,22.01,383.0,68.13822174072266,90.66,1384.0887451171875,8.082820892333984,8.220720291137695,102.25,23.36361694335937,7.531783580780029,6.530888557434082,28.24,31.478,6.488162517547607,21.205137252807617,8.755024909973145,22.612850189208984,30.33
