,VIVO4,AMBV4,ARCZ6,B3SA3,BBDC4,BRAP4,BBAS3,BRKM5,CCRO3,CMIG4,CESP6,CPLE6,CSAN3,CPFE3,CYRE3,ELET3,ELET6,EMBR3,GFSA3,GGBR4,GOAU4,GOLL4,ITSA4,ITUB4,JBSS3,LAME4,LREN3,MMXM3,NATU3,NETC4,BNCA3,OGXP3,PCAR4,PETR3,PETR4,RDCD3,RSID3,SDIA4,CSNA3,CRUZ3,TAMM4,VCPA4,TNLP4,TCSL4,USIM3,USIM5,VALE3,VALE5,ALLL11
2009-03-06,29.62,16.34,1.37,3.771019220352173,4.039,8.251279830932617,5.801084995269775,2.3043673038482666,3.215677261352539,2.664512157440185,6.387,0.956,1.530849814414978,6.711521148681641,4.5457763671875,10.68720531463623,9.558,5.211883544921875,195.7069549560547,11.644113540649414,9.49319839477539,8.583234786987305,1.736128330230713,5.632302761077881,3.342888355255127,1.095,1.7179111242294312,348.5220031738281,7.28,14.95,68.9,565.9999389648438,48.28,14.27897834777832,10.512283325195312,22.5,73.58103942871094,2.64,8.169947624206543,6.62,13.61,9.47,23.42,2.92,9.428536415100098,9.71723175048828,15.020578384399414,17.87,7.91
2009-03-09,29.77,16.06,1.27,3.7955455780029297,3.944,8.155335426330566,5.74978494644165,2.4193239212036133,3.220062255859375,2.701291561126709,6.522,0.963,1.456210970878601,6.595804214477539,4.5393829345703125,10.757028579711914,9.652,5.04738712310791,203.9996032714844,11.644113540649414,9.336546897888184,8.247203826904297,1.696331262588501,5.5666351318359375,3.1653223037719727,1.12,1.7303152084350586,330.9071655273437,7.16,14.88,68.93,569.9999389648438,48.67,14.315232276916504,10.52456760406494,22.600000381469727,74.70269775390625,2.56,8.085664749145508,6.8,13.59,8.63,23.32,2.92,9.141816139221191,9.305350303649902,14.674710273742676,17.36,8.07
2009-03-10,30.58,16.67,1.28,4.102131843566895,4.169,8.769386291503906,5.997731685638428,2.4820282459259038,3.2887604236602783,2.75060510635376,6.717,0.984,1.5993947982788086,6.827237129211426,4.846270561218262,11.30251407623291,10.078,5.350403308868408,207.6483917236328,11.644113540649414,9.775174140930176,8.11279010772705,1.801608085632324,5.859615325927734,3.4972946643829346,1.202,1.85435152053833,351.03839111328125,7.51,15.25,68.97,642.9999389648438,48.94,15.099190711975098,11.08560848236084,23.299999237060547,76.72168731689453,2.69,8.71777057647705,7.13,13.58,8.51,24.55,3.0,9.760963439941406,9.885181427001951,15.761722564697266,18.43,9.2
2009-03-11,30.58,16.77,1.28,4.1205267906188965,4.121,8.826950073242188,6.0404791831970215,2.555182933807373,3.27414345741272,2.6528162956237797,6.725,0.967,1.614627718925476,6.86195182800293,4.70561408996582,10.735207557678224,9.695,5.480267524719238,199.3557281494141,11.644113540649414,9.869168281555176,8.11279010772705,1.8142417669296265,5.872241020202637,3.5281758308410645,1.235,1.8630346059799197,391.3008728027344,7.49,15.68,69.0,624.9999389648438,49.91,15.194355964660645,11.142938613891602,23.0,76.04869842529297,2.65,8.665096282958984,6.99,13.81,8.79,24.84,3.02,9.70279026031494,9.837194442749023,15.91983413696289,18.51,8.74
2009-03-12,30.85,16.99,1.39,4.163448810577393,4.244,8.75019359588623,6.113154411315918,2.5186054706573486,3.25952696800232,2.6494719982147217,6.658,0.954,1.6222431659698486,6.838809013366699,4.628891468048096,10.665386199951172,9.661,5.982409954071045,196.7020721435547,11.644113540649414,9.86289882659912,8.151193618774414,1.895099759101868,6.023782253265381,3.605379343032837,1.264,1.8481491804122925,376.2024536132813,7.7,16.7,69.21,609.9999389648438,50.76,15.543288230895996,11.282175064086914,23.5,77.17035675048828,2.64,8.770445823669434,7.1,13.81,9.46,25.74,2.97,9.63630485534668,9.805204391479492,15.643139839172363,18.25,8.99
2009-03-13,31.05,17.23,1.39,4.138920307159424,4.224,8.531439781188965,6.237126350402832,2.539506435394287,3.244910955429077,2.67036509513855,6.658,0.963,1.645091891288757,6.866580963134766,4.6352858543396,10.783209800720217,9.669,5.809257507324219,192.0581817626953,11.644113540649414,9.587190628051758,8.11279010772705,1.8849917650222776,6.061671257019043,3.628539800643921,1.354,1.915128827095032,376.2024536132813,7.59,16.54,69.21,650.9999389648438,51.45,15.588607788085938,11.343603134155272,23.899999618530277,74.92704010009766,2.79,8.517603874206543,7.14,13.96,9.4,24.87,2.93,9.549039840698242,9.797207832336426,15.228095054626465,17.92,8.98
2009-03-16,30.47,16.85,1.42,4.138920307159424,4.244,8.481547355651855,6.220030784606934,2.487252712249756,3.215677261352539,2.626906156539917,6.658,0.945,1.6131044626235962,6.734664916992188,4.609711647033691,10.503920555114746,9.558,5.843888759613037,195.0435485839844,11.644113540649414,9.367874145507812,7.92077112197876,1.8824656009674072,6.089452743530273,3.505014657974243,1.333,1.798534870147705,381.2352600097656,7.37,15.71,69.13,649.9899291992188,50.04,15.226078987121582,11.13474941253662,23.700000762939453,74.02970886230469,2.85,8.364845275878906,7.01,13.96,9.61,24.58,2.86,9.145970344543455,9.437310218811035,15.158926963806152,17.98,8.95
2009-03-17,31.35,17.2,1.5,4.212502956390381,4.326,8.623546600341797,6.403847217559815,2.398422718048096,3.269759178161621,2.703801155090332,6.818,0.967,1.6374752521514893,6.875837802886963,4.859057426452637,10.909764289855955,9.992,5.973752498626709,207.6483917236328,11.644113540649414,9.148561477661133,7.6327433586120605,1.9304744005203247,6.223313331604004,3.589937925338745,1.416,1.9200918674468996,374.9442443847656,7.83,16.25,69.22,652.4999389648438,51.43,15.679235458374023,11.458266258239746,24.5,76.72168731689453,2.98,8.401717185974121,7.01,14.27,10.32,25.88,2.92,8.93404483795166,9.317343711853027,15.539379119873049,18.2,9.4
2009-03-18,31.7,17.51,1.6,4.365798473358154,4.395,8.623546600341797,6.630417823791504,2.476803064346313,3.287298679351806,2.703801155090332,6.852,0.993,1.6648941040039062,7.058669567108154,5.070043563842773,11.210871696472168,10.188,6.294084072113037,219.92153930664065,11.644113540649414,9.392938613891602,7.603940486907959,1.998699426651001,6.41779088973999,3.782946348190308,1.399,1.9845906496047971,382.4934387207031,7.75,16.63,69.39,679.9999389648438,51.63,15.86050033569336,11.589309692382812,24.450000762939453,78.96501922607422,2.88,8.836289405822754,7.02,14.22,11.12,26.2,2.91,8.954822540283203,9.317343711853027,15.386207580566406,18.15,9.88
2009-03-19,32.45,17.52,1.6,4.163448810577393,4.265,8.623546600341797,6.754391193389893,2.529055595397949,3.186444044113159,2.703801155090332,6.531,1.002,1.6892657279968262,7.091070175170898,5.114797115325928,10.88357925415039,10.009,6.2075066566467285,231.19956970214844,11.644113540649414,9.405470848083496,7.776757717132568,1.9961704015731807,6.253623962402344,3.9450719356536874,1.416,1.8444290161132808,392.55908203125,7.85,16.89,69.29,689.9999389648438,50.04,16.458663940429688,11.978353500366213,24.950000762939453,79.41368103027344,2.83,8.981145858764648,7.13,13.7,10.59,25.92,2.86,9.499176025390623,9.317343711853027,15.712308883666992,18.38,9.35
2009-03-20,29.51,17.81,1.52,4.083735466003418,4.169,8.558304786682129,6.626147747039795,2.502929449081421,3.1469788551330566,2.695439577102661,6.463,0.984,1.645091891288757,6.940639019012451,5.210700035095215,10.665386199951172,9.856,6.363343238830566,225.89224243164065,11.644113540649414,9.49319839477539,7.488729476928711,1.958270072937012,6.162696838378906,3.860149145126343,1.375,1.884120225906372,393.8172607421875,7.75,16.78,69.29,664.9999389648438,49.48,16.458663940429688,11.916925430297852,25.350000381469727,78.29202270507812,2.77,8.90213394165039,7.09,13.59,10.57,25.37,2.8,9.640459060668944,10.301063537597656,15.489971160888672,18.25,9.63
2009-03-23,31.25,18.67,1.62,4.408720016479492,4.477,9.28748893737793,7.096391201019287,2.7014923095703125,3.177674531936645,2.821646451950073,6.658,0.993,1.645091891288757,7.204470634460449,5.830868244171143,10.599925994873049,9.959,6.657702445983887,262.3800048828125,11.644113540649414,10.013287544250488,6.960677623748779,2.1401984691619877,6.756237030029297,4.0917582511901855,1.453,1.9101680517196653,403.88287353515625,8.13,17.39,69.47,676.9999389648438,51.71,17.65953254699707,12.63767147064209,24.700000762939453,85.02200317382812,2.91,9.544774055480955,7.41,13.19,11.19,26.93,2.91,10.139102935791016,10.932884216308594,16.46333885192871,19.1,10.02
2009-03-24,29.75,18.53,1.62,4.47003698348999,4.395,8.865327835083008,6.831342697143555,2.617886543273926,3.087050199508667,2.79573655128479,6.522,1.016,1.5856852531433103,7.072554588317871,5.549555778503418,10.578106880187988,10.078,6.7442779541015625,249.44342041015625,11.644113540649414,9.93809413909912,6.663049221038818,2.0568149089813232,6.513770580291748,3.9682326316833496,1.375,1.796054720878601,397.5918884277344,8.0,16.46,69.43,667.1099243164062,51.23,17.28794288635254,12.428820610046388,25.049999237060547,80.75967407226562,3.08,9.32880401611328,7.34,12.83,11.0,26.84,2.86,10.08092975616455,10.796919822692873,15.865485191345217,18.47,9.46
2009-03-25,29.62,18.54,1.62,4.537485122680664,4.429,8.938248634338379,6.839888572692871,2.6387879848480225,3.1148221492767334,2.820810556411743,6.556,1.046,1.5826396942138672,7.114212989807129,5.543161392211914,10.691568374633787,10.112,6.510523319244385,245.4629669189453,11.644113540649414,10.370455741882324,6.586241245269775,2.0467076301574707,6.536501407623291,4.014554500579834,1.387,1.824582576751709,385.0098571777344,8.1,17.16,69.81,682.9899291992188,51.86,17.36951446533203,12.461583137512209,26.989999771118164,79.18934631347656,3.03,9.147921562194824,7.26,13.24,11.22,27.08,2.86,10.513086318969728,11.116830825805664,15.909956932067873,18.64,9.7
2009-03-26,29.24,18.95,1.64,4.690779685974121,4.545,9.126298904418944,7.066463947296143,2.617886543273926,3.215677261352539,2.901050567626953,6.658,1.061,1.6191962957382202,7.199841499328613,5.741360664367676,11.132322311401367,10.478,7.029979705810547,250.10682678222656,11.644113540649414,11.185054779052734,6.6438469886779785,2.097241878509521,6.743607521057129,4.014554500579834,1.346,1.86055326461792,387.5262451171875,8.08,17.38,69.62,729.9999389648438,50.92,17.30154037475586,12.437013626098633,27.75,83.6760025024414,3.08,9.310792922973633,7.2,13.37,11.6,26.42,2.84,11.418959617614746,11.888609886169434,16.349700927734375,19.03,10.1
2009-03-27,28.31,18.96,1.54,4.568142890930176,4.566,8.78857421875,7.267383098602295,2.6805901527404785,3.144054889678955,2.7840301990509038,6.522,1.053,1.587208867073059,7.162813186645508,5.626277446746826,10.970855712890623,10.35,6.432605266571045,245.4629669189453,11.644113540649414,10.934412956237791,6.65344762802124,2.0871362686157227,6.718353271484375,3.975952386856079,1.317,1.7997748851776123,416.46490478515625,8.09,17.07,69.55,774.9998779296875,50.65,16.789470672607422,12.121685028076172,28.5,86.14366912841797,3.01,9.362371444702148,7.02,12.98,11.05,25.85,2.73,11.331694602966309,11.97658634185791,15.934659004211426,18.72,9.81
2009-03-30,27.17,18.48,1.52,4.39645528793335,4.429,8.366414070129395,7.139139175415039,2.6387879848480225,3.041738510131836,2.815793514251709,6.294,1.055,1.5384657382965088,7.058669567108154,5.702998638153076,11.149779319763184,10.248,6.397975444793701,250.7702789306641,11.644113540649414,10.245135307312012,6.519035339355469,2.018912076950073,6.5238776206970215,3.975952386856079,1.313,1.7365165948867798,442.88714599609375,8.03,16.6,69.62,721.9999389648438,50.23,16.213956832885742,11.785880088806152,27.549999237060547,83.00300598144531,3.06,9.09634780883789,6.6,12.15,10.55,25.32,2.66,10.6419038772583,11.256791114807127,15.035402297973633,17.98,9.7
2009-03-31,26.62,18.5,1.54,4.310611724853516,4.477,8.366414070129395,7.211813449859619,2.5133798122406006,3.0475850105285645,2.815793514251709,6.277,1.072,1.4683971405029297,7.29010009765625,5.869229316711426,11.31124210357666,10.529,6.726964950561523,257.736083984375,11.644113540649414,10.589774131774902,6.384622097015381,2.0138585567474365,6.478413105010986,4.053156852722168,1.313,1.7675257921218872,418.9813232421875,8.16,17.09,69.95,711.0099487304688,50.55,16.032703399658203,11.691690444946287,28.049999237060547,83.00300598144531,3.14,9.337940216064451,6.44,11.67,10.8,26.59,2.68,11.01172924041748,11.256791114807127,15.317036628723145,18.0,9.7
2009-04-01,26.99,18.95,1.6,4.598803997039795,4.606,8.75019359588623,7.592280864715576,2.5760838985443115,3.2010607719421387,2.981278896331787,6.708,1.104,1.5354188680648804,7.382672309875488,6.259232521057129,11.642898559570312,10.793,7.004008769989014,274.3214111328125,11.644113540649414,11.028402328491213,6.317415237426758,2.031546115875244,6.579436779022217,4.130359172821045,1.35,1.8096981048583984,465.5347900390625,8.22,16.93,70.24,729.9999389648438,52.21,16.58555030822754,12.039780616760254,25.65999984741211,88.61131286621094,3.14,9.63653564453125,6.47,11.84,11.1,26.42,2.63,11.377402305603027,11.99258041381836,15.5640869140625,18.2,10.31
2009-04-02,26.56,19.18,1.66,4.690779685974121,4.743,9.260625839233398,7.793200969696045,2.6910412311553955,3.25952696800232,3.008861780166626,6.962,1.116,1.6755566596984863,7.498387813568115,6.84104061126709,11.983283042907717,11.159,7.2723917961120605,298.5360412597656,11.644113540649414,11.686346054077148,6.403823852539063,2.135145425796509,6.895150661468506,4.516373634338379,1.453,1.9783889055252075,568.7073974609375,8.12,17.9,69.99,766.9999389648438,53.04,17.401226043701172,12.490248680114746,25.0,94.8926239013672,3.17,10.04371166229248,6.6,12.05,11.75,27.54,2.6,12.258343696594238,12.736369132995604,16.586870193481445,19.31,11.03
2009-04-03,26.98,19.72,1.8,4.899258136749268,4.846,9.460187911987305,8.165121078491211,2.8478004932403564,3.354536533355713,3.090773820877075,7.191,1.127,1.8796695470809937,7.78536319732666,6.943336486816406,12.170930862426758,11.363,7.419571399688721,304.1750183105469,11.644113540649414,11.968328475952148,6.576640605926514,2.1781005859375,7.071953773498535,4.439170837402344,1.432,1.9783889055252075,611.4862670898438,8.02,17.72,70.4,821.9998779296875,53.01,17.446548461914062,12.449296951293944,26.399999618530277,95.56562042236328,3.18,10.125147819519045,6.62,12.0,12.97,28.06,2.56,12.35391330718994,12.72037410736084,16.77462387084961,19.63,11.03
2009-04-06,28.31,20.15,1.83,4.850203037261963,4.908,9.28748893737793,8.12237548828125,2.873927593231201,3.518242835998535,2.983787775039673,7.157,1.128,1.955831527709961,7.752964973449707,6.828254699707031,12.144749641418455,11.269,7.445545196533203,302.8481750488281,11.644113540649414,11.811668395996094,6.701452732086182,2.2109487056732178,7.142668724060059,4.300205230712891,1.44,2.010638236999512,666.8471069335938,7.93,17.3,70.35,821.9998779296875,52.99,17.25168800354004,12.40424919128418,26.0,100.27660369873048,3.11,10.04371166229248,6.76,12.19,12.94,28.14,2.59,11.992398262023926,12.556419372558594,16.334875106811523,19.26,11.3
2009-04-07,28.31,19.43,1.85,4.813414573669434,4.873,9.018840789794922,8.075346946716309,2.8112235069274902,3.5167813301086426,2.887672185897827,6.911,1.15,2.132526159286499,7.7876787185668945,7.224650859832764,11.996376991271973,11.116,7.11655855178833,307.160400390625,11.644113540649414,11.548495292663574,6.931874752044678,2.2235827445983887,7.157824516296387,4.400569438934326,1.485,2.0218021869659424,654.26513671875,7.99,17.0,70.35,867.9998779296875,52.21,17.093080520629883,12.27320384979248,25.0,102.96858978271484,3.08,9.935131072998049,6.83,12.88,13.23,27.32,2.73,11.709833145141602,12.35247802734375,15.97912311553955,19.0,11.03
2009-04-08,28.6,18.48,1.93,5.015760898590088,4.948,9.09943675994873,7.417009353637695,2.926180601119995,3.481701374053955,2.95871376991272,7.064,1.145,2.117294788360596,7.891823768615723,7.832033157348633,12.3062105178833,11.533,7.341652870178223,328.7213439941406,11.644113540649414,11.711411476135254,6.81666374206543,2.2261102199554443,7.14771842956543,4.500933170318604,1.633,2.1247518062591557,641.68310546875,8.26,16.81,70.1,899.9998779296875,55.22,17.038707733154297,12.23634433746338,25.38999938964844,110.59589385986328,3.18,9.894415855407717,6.49,13.29,13.79,27.16,2.77,11.792941093444824,12.476444244384766,16.107585906982422,19.03,11.22
2009-04-09,29.39,19.16,2.03,5.242635726928711,5.14,9.536944389343262,7.207537651062012,3.088165760040283,3.510934352874756,2.95871376991272,7.216,1.195,2.2818033695220947,7.984395503997803,7.263010025024414,12.175294876098633,11.261,8.008288383483887,318.4384460449219,11.644113540649414,12.124975204467772,6.768659114837647,2.2690649032592773,7.38765811920166,4.632179260253906,1.67,2.195452690124512,668.1053466796875,8.26,17.44,70.23,907.4998779296876,54.86,17.748464584350586,12.779865264892578,25.5,106.10924530029295,3.33,10.288019180297852,6.49,13.89,14.41,26.84,2.78,12.050573348999023,12.676386833190918,17.14519691467285,19.99,11.17
2009-04-13,29.23,19.34,2.13,5.359138011932373,5.14,9.932238578796388,7.220363140106201,3.129968643188477,3.551861047744751,2.936983346939087,7.275,1.175,2.262001276016236,7.896451950073242,7.595473289489746,12.28439235687256,11.388,8.094863891601562,323.7457275390625,11.644113540649414,12.42574977874756,7.0854902267456055,2.2614858150482178,7.337147235870361,4.524094581604004,1.633,2.20165491104126,681.945556640625,8.2,16.91,70.04,851.9998779296875,54.67,17.794204711914062,12.759145736694336,25.5,112.1662139892578,3.36,10.543184280395508,6.42,15.41,15.57,27.49,2.89,11.971620559692385,12.596409797668455,17.58988380432129,20.49,11.5
2009-04-14,28.57,19.43,2.18,5.132265090942383,4.975,10.055047988891602,7.322958469390869,3.035912036895752,3.5810952186584477,2.8166301250457764,7.097,1.16,2.1629908084869385,7.69510555267334,7.55072021484375,12.000741004943848,11.125,8.26801872253418,328.7213439941406,11.644113540649414,12.638802528381348,7.287109851837158,2.173047542572021,6.993656635284424,4.516373634338379,1.596,2.1718854904174805,650.490478515625,8.1,16.55,70.56,839.9998779296875,53.32,17.6478271484375,12.638973236083984,26.21999931335449,112.1662139892578,3.22,10.450888633728027,6.69,15.36,15.6,27.82,3.09,11.77631950378418,12.316489219665527,17.60470962524414,20.43,11.03
2009-04-15,28.91,19.31,2.17,5.0586838722229,4.975,10.016669273376465,7.481133937835693,3.0724892616271973,3.624945163726807,2.789883613586426,7.191,1.154,2.1858394145965576,7.702048778533935,7.35252046585083,12.266937255859377,11.423,7.930372714996338,327.3945007324219,11.644113540649414,12.344289779663086,7.3255133628845215,2.16546630859375,6.993656635284424,4.454611778259277,1.654,2.2475481033325195,671.8799438476562,8.19,16.35,70.49,864.9898681640625,53.34,17.199541091918945,12.423486709594728,27.100000381469727,115.75553894042967,3.24,10.55947208404541,6.74,15.77,15.6,27.16,3.03,11.77216339111328,12.51643180847168,17.733173370361328,20.47,10.67
2009-04-16,29.56,19.64,2.09,5.353005409240723,5.126,10.112615585327148,7.8445024490356445,3.009785890579224,3.6560800075531006,2.8918519020080566,7.377,1.171,2.1629908084869385,7.866365909576416,7.358915328979492,12.546229362487791,11.661,8.138152122497559,334.0286560058594,11.644113540649414,12.532275199890137,7.14309549331665,2.2210569381713867,7.195710182189941,4.786584377288818,1.695,2.3788063526153564,658.0397338867188,8.3,15.3,70.51,904.9998779296876,56.55,17.291032791137695,12.43177890777588,27.899999618530277,116.6528778076172,3.36,10.814634323120115,6.7,16.19,15.25,27.09,3.15,12.515976905822754,13.316203117370604,17.845788955688477,20.63,10.54
2009-04-17,29.5,19.57,2.01,5.383666038513184,5.105,10.055047988891602,7.870151519775391,2.962758302688598,3.749483108520508,2.883491039276123,7.368,1.203,1.9040415287017824,7.914967060089111,7.512359142303467,12.480767250061035,11.55,7.83513879776001,332.3701171875,11.644113540649414,12.657600402832031,7.066288471221924,2.2336907386779785,7.14771842956543,4.825185775756836,1.641,2.258060932159424,673.1381225585938,8.47,15.9,70.4,894.9998779296875,55.15,17.085182189941406,12.232867240905762,28.1200008392334,115.75553894042967,3.41,10.928646087646484,6.62,15.36,14.5,27.02,3.15,13.047861099243164,13.88004207611084,17.700374603271484,20.43,10.78
2009-04-20,28.31,19.31,1.9,5.310085773468018,4.873,9.69813346862793,7.694876670837402,2.9157299995422363,3.59974217414856,2.8375227451324463,7.097,1.167,1.7517184019088743,7.7876787185668945,7.013665676116943,12.175294876098633,11.235,7.523462772369385,312.7994079589844,11.644113540649414,12.250299453735352,7.133494853973389,2.1781005859375,6.890101432800293,4.593576431274414,1.592,2.1671905517578125,654.26513671875,8.4,16.25,70.6,858.9998779296875,54.15,16.559141159057617,11.934504508972168,27.5,111.49322509765624,3.28,10.450888633728027,6.55,14.87,13.47,26.55,3.07,12.466110229492188,13.20423698425293,16.98834991455078,19.95,10.35
2009-04-22,28.73,19.7,2.01,5.395927906036377,4.818,9.978294372558594,7.609377384185791,2.967982530593872,3.602705717086792,2.875140428543091,7.191,1.186,1.95126211643219,7.914967060089111,7.576294422149658,12.218934059143066,11.423,7.748558521270752,331.7066955566406,11.644113540649414,12.601202964782717,7.229504585266113,2.1452529430389404,6.771395683288574,4.701661109924316,1.658,2.2032899856567383,724.7244262695312,8.7,16.61,70.3,846.9998779296875,55.29,16.37158203125,11.855769157409668,27.700000762939453,117.1015396118164,3.29,10.91235637664795,6.52,15.41,14.5,26.93,3.11,12.70712184906006,13.40018081665039,17.18891716003418,20.12,10.61
2009-04-23,29.65,20.15,2.17,5.506298065185547,5.051,10.281478881835938,7.95992374420166,3.1090667247772217,3.706487894058228,2.8475570678710938,7.191,1.212,1.9345064163208008,7.961251735687256,7.78727912902832,12.393491744995115,11.584,7.713932514190674,340.3310852050781,11.644113540649414,12.563599586486816,7.16229772567749,2.2109487056732178,7.046687602996826,4.948710441589356,1.678,2.190842866897583,761.2122802734375,8.92,16.45,70.59,859.9998779296875,55.78,16.70093536376953,12.129268646240234,27.690000534057617,123.15850830078124,3.32,10.885212898254396,6.56,14.8,15.85,27.19,3.17,12.964754104614258,13.576130867004396,17.675302505493164,20.61,10.31
2009-04-24,30.51,20.12,2.42,5.757699012756348,5.113,10.477206230163574,7.951375007629394,3.161320209503174,3.651632308959961,2.75060510635376,7.334,1.236,1.9436455965042116,7.961251735687256,8.695155143737793,12.22329807281494,11.508,8.008288383483887,380.4675903320313,11.644113540649414,12.732791900634766,7.287109851837158,2.2362172603607178,7.2209625244140625,5.365606307983398,1.773,2.3402175903320312,747.3720703125,9.09,17.16,70.49,891.9998779296875,55.78,16.742107391357422,12.145845413208008,29.299999237060547,142.4510955810547,3.78,10.950360298156738,6.56,15.19,17.75,28.02,3.4,12.964754104614258,13.500149726867676,18.006242752075195,20.91,11.0
2009-04-27,29.92,19.87,2.66,5.665725231170654,4.928,10.170180320739746,7.746177196502685,3.04636287689209,3.699074745178223,2.806596040725708,7.529,1.196,2.0091443061828613,7.831651210784912,8.854994773864746,11.957101821899414,11.218,7.887083053588867,383.7846374511719,11.644113540649414,12.325491905212402,7.114292621612549,2.173047542572021,6.970921039581299,4.709381580352783,1.728,2.3028738498687744,747.3720703125,8.92,17.9,70.49,944.9998779296876,55.78,16.334989547729492,11.888921737670898,29.989999771118164,149.18109130859375,4.07,10.60018825531006,6.46,14.25,19.5,28.14,3.43,12.362226486206056,12.748364448547363,17.50481605529785,20.36,10.31
2009-04-28,30.31,20.23,2.69,5.451113700866699,4.975,9.90153694152832,7.848776340484619,3.098616123199463,3.928877592086792,2.864269733428955,7.833,1.272,2.132526159286499,7.928852081298828,8.279577255249023,12.546229362487791,11.576,7.558093547821045,381.4627075195313,11.644113540649414,12.21896743774414,7.056687355041504,2.2235827445983887,7.122462272644043,4.809745788574219,1.736,2.249347448348999,742.3392333984375,9.28,17.41,70.68,940.0,55.45,16.376157760620117,11.94693660736084,27.690000534057617,146.26473999023438,3.93,10.592045783996582,6.57,13.33,19.4,27.55,3.46,12.216790199279783,12.53642749786377,17.198945999145508,20.21,10.7
2009-04-29,31.34,20.57,2.52,5.536959171295166,5.269,10.231589317321776,8.165121078491211,3.1142919063568115,4.047484397888184,2.947017908096313,7.673,1.272,2.071597099304199,7.942736625671387,9.1427001953125,12.95643424987793,12.01,7.748558521270752,433.5406188964844,11.644113540649414,12.707731246948242,7.200701713562012,2.3473961353302,7.597297668457031,4.948710441589356,1.769,2.315321207046509,821.6060180664062,9.73,17.98,70.98,979.9000244140624,57.38,16.883913040161133,12.3240327835083,27.299999237060547,159.72470092773438,3.95,10.749486923217772,6.85,13.71,18.33,28.43,3.68,12.258343696594238,12.736369132995604,17.554962158203125,20.63,11.26
2009-04-30,30.71,20.91,2.66,5.4388508796691895,5.263,10.231589317321776,7.891525268554687,3.2240238189697266,3.903672695159912,2.785441398620605,7.419,1.25,2.0514132976531982,7.706677436828613,8.70154857635498,12.568045616149902,11.916,7.661986827850342,419.6089782714844,11.644113540649414,12.858113288879396,7.229504585266113,2.3701376914978027,7.678116321563721,4.762237071990967,1.814,2.489593744277954,839.2208251953125,9.39,17.9,70.81,920.0,57.23,16.851892471313477,12.241155624389648,27.549999237060547,169.37098693847656,4.17,10.931360244750977,6.91,13.74,19.01,27.92,3.56,12.590771675109863,12.736369132995604,18.091487884521484,20.89,11.15
2009-05-04,31.96,21.45,2.81,5.857203483581543,5.522,11.033685684204102,8.267722129821777,3.480064392089844,4.210569858551025,2.8155837059021,7.571,1.264,2.141334056854248,7.857107162475586,9.782050132751465,12.869158744812012,12.103,8.64895248413086,469.5241394042969,11.644113540649414,14.192800521850586,7.30631160736084,2.5298852920532227,8.097381591796875,4.723582744598389,1.859,2.6514172554016118,887.0325317382812,9.83,19.0,71.66,888.989990234375,58.16,18.297382354736328,13.107234954833984,29.649999618530277,186.4815216064453,4.25,11.72110652923584,7.25,14.27,20.45,28.43,3.63,13.567283630371094,13.672100067138672,20.05708312988281,22.7,12.79
2009-05-05,31.57,21.33,3.18,5.746574878692627,5.666,11.01449966430664,8.357491493225098,3.6106979846954346,4.106788635253906,2.7633464336395264,7.571,1.246,2.1565747261047363,7.822394371032715,9.468768119812012,12.711956977844238,11.933,8.744189262390137,455.7047119140625,11.644113540649414,14.769283294677734,7.824761390686035,2.552273750305176,8.296910285949707,4.800891876220703,1.851,2.675067901611328,880.7415161132812,9.83,18.22,71.83,830.010009765625,57.62,18.526103973388672,13.293712615966797,29.399999618530277,178.9307403564453,4.23,11.65263843536377,7.23,14.96,22.91,27.65,3.68,13.25562858581543,13.640113830566406,19.906652450561523,22.54,12.21
2009-05-06,31.75,21.13,3.61,5.851054668426514,5.741,11.06439208984375,9.003007888793945,3.976470232009888,4.106788635253906,2.7257397174835205,7.656,1.256,2.3196518421173096,7.93116569519043,9.45598316192627,12.711956977844238,12.044,8.97794246673584,451.3229064941406,11.644113540649414,15.571358680725098,8.352812767028809,2.5466761589050293,8.203461647033691,4.81635332107544,1.867,2.7124123573303223,876.9669189453125,9.73,18.44,71.74,871.010009765625,56.97,18.77769470214844,13.488475799560549,28.149999618530277,179.61717224121094,4.35,12.186663627624512,7.16,16.09,25.4,28.26,3.5,13.509105682373049,13.840054512023926,20.05708312988281,22.7,12.3
2009-05-07,30.87,20.99,3.22,5.75886344909668,5.489,10.703635215759276,8.549864768981934,3.788358211517334,4.114201545715332,2.711106777191162,7.69,1.256,2.4613912105560303,7.868680000305176,9.283357620239258,12.481670379638672,11.771,9.00391674041748,438.1776123046875,11.644113540649414,14.781819343566896,8.592836380004883,2.384361267089844,7.582139015197754,4.800891876220703,1.842,2.69000506401062,912.196533203125,9.48,17.5,71.53,880.0,55.34,18.416318893432617,13.252274513244627,26.57999992370605,173.21043395996094,4.59,11.841599464416504,7.01,18.26,22.6,28.2,3.32,13.110191345214844,13.57213020324707,19.3049373626709,21.99,12.3
